,no2,city,pre_lockdown_model,dummy,lockdown_model,weekday,class,year
2019-10-08,32.04541666666666,Zuerich_Schimmelstrasse,41.98961768958461,40.25803743822114,23.55055716608711,1,low traffic,2019
2019-10-09,28.79208333333333,Zuerich_Schimmelstrasse,33.741867921423676,31.88313664523605,14.370781405271643,2,low traffic,2019
2019-10-10,15.759583333333332,Zuerich_Schimmelstrasse,20.173493770182485,19.24975627301622,11.149590779079508,3,low traffic,2019
2019-10-11,40.39875000000001,Zuerich_Schimmelstrasse,43.57785920233879,40.824827641410096,30.60823608276351,4,low traffic,2019
2019-10-12,34.9725,Zuerich_Schimmelstrasse,33.329563058538454,38.38474190601126,18.661525227576576,5,low traffic,2019
2019-10-13,27.59291666666667,Zuerich_Schimmelstrasse,35.170649276306236,48.260240669375236,26.422800327095132,6,low traffic,2019
2019-10-14,47.42208333333334,Zuerich_Schimmelstrasse,46.122195331681134,46.122195331681134,26.835513780847627,0,low traffic,2019
2019-10-15,38.887916666666655,Zuerich_Schimmelstrasse,35.100391276078405,33.65291097754106,16.945430705407034,1,low traffic,2019
2019-10-16,28.685,Zuerich_Schimmelstrasse,38.8663482175995,36.72532575875149,19.21297051878708,2,low traffic,2019
2019-10-17,35.12625,Zuerich_Schimmelstrasse,47.55957368792738,45.38183679885587,37.28167130491916,3,low traffic,2019
2019-10-18,40.55708333333335,Zuerich_Schimmelstrasse,45.26182032693389,42.4024045101412,32.18581295149462,4,low traffic,2019
2019-10-19,28.974166666666665,Zuerich_Schimmelstrasse,35.40283509859632,40.77247234276486,21.049255664330175,5,low traffic,2019
2019-10-20,24.902916666666666,Zuerich_Schimmelstrasse,31.849482454214694,43.7030228347514,21.865582492471297,6,low traffic,2019
2019-10-21,41.57166666666667,Zuerich_Schimmelstrasse,44.07249047284297,44.07249047284297,24.785808922009466,0,low traffic,2019
2019-10-22,36.06666666666667,Zuerich_Schimmelstrasse,41.593063174649515,39.87783615545229,23.170355883318265,1,low traffic,2019
2019-10-23,34.692499999999995,Zuerich_Schimmelstrasse,44.39948416977836,41.95365899895057,24.441303758986166,2,low traffic,2019
2019-10-24,39.83375,Zuerich_Schimmelstrasse,43.26733656523514,41.28613977091016,33.18597427697345,3,low traffic,2019
2019-10-25,46.45666666666667,Zuerich_Schimmelstrasse,46.80209101655117,43.845368588132594,33.62877702948601,4,low traffic,2019
2019-10-26,39.067083333333336,Zuerich_Schimmelstrasse,34.10738559743928,39.28053875015075,19.557322071716065,5,low traffic,2019
2019-10-27,35.87083333333332,Zuerich_Schimmelstrasse,25.382032383576252,34.82855780926642,12.991117466986317,6,low traffic,2019
2019-10-28,36.98400000000001,Zuerich_Schimmelstrasse,40.37908649482857,40.37908649482857,21.092404943995064,0,low traffic,2019
2019-10-29,31.75083333333333,Zuerich_Schimmelstrasse,37.74010964070402,36.18377185689168,19.476291584757654,1,low traffic,2019
2019-10-30,33.220416666666665,Zuerich_Schimmelstrasse,42.81459833164442,40.45607943809169,22.943724198127285,2,low traffic,2019
2019-10-31,29.086666666666673,Zuerich_Schimmelstrasse,40.54611949035068,38.68952631097884,30.589360817042127,3,low traffic,2019
2019-11-01,30.313749999999995,Zuerich_Schimmelstrasse,44.73503844403683,41.908902076393005,31.69231051774642,4,low traffic,2019
2019-11-02,23.56041666666667,Zuerich_Schimmelstrasse,27.45100876326988,31.61457246190415,11.891355783469468,5,low traffic,2019
2019-11-03,19.94875,Zuerich_Schimmelstrasse,21.086909842373736,28.934903531961538,7.097463189681434,6,low traffic,2019
2019-11-04,24.856666666666666,Zuerich_Schimmelstrasse,23.049347191054448,23.049347191054448,3.7626656402209413,0,low traffic,2019
2019-11-05,34.35458333333334,Zuerich_Schimmelstrasse,38.46176372247745,36.875666154578646,20.168185882444618,1,low traffic,2019
2019-11-06,21.838,Zuerich_Schimmelstrasse,40.598463737991345,38.36202459091434,20.84966935094993,2,low traffic,2019
2019-11-07,30.206666666666674,Zuerich_Schimmelstrasse,34.92103201932625,33.322009704030805,25.22184421009409,3,low traffic,2019
2019-11-08,39.942083333333336,Zuerich_Schimmelstrasse,40.42619021949914,37.872265368679145,27.65567381003256,4,low traffic,2019
2019-11-09,36.17541666666667,Zuerich_Schimmelstrasse,34.09695387074565,39.26852481717281,19.54530813873813,5,low traffic,2019
2019-11-10,34.91458333333333,Zuerich_Schimmelstrasse,30.434973793539758,41.762071223173514,19.92463088089341,6,low traffic,2019
2019-11-11,33.84499999999999,Zuerich_Schimmelstrasse,35.925959325737274,35.925959325737274,16.639277774903768,0,low traffic,2019
2019-11-12,34.34083333333333,Zuerich_Schimmelstrasse,35.843991892474904,34.36584677217681,17.65836650004278,1,low traffic,2019
2019-11-13,50.80249999999999,Zuerich_Schimmelstrasse,42.94955157355077,40.5835985387662,23.071243298801797,2,low traffic,2019
2019-11-14,55.73818181818181,Zuerich_Schimmelstrasse,54.90717031159727,52.392989443477965,44.29282394954125,3,low traffic,2019
2019-11-15,48.346500000000006,Zuerich_Schimmelstrasse,46.424881926155145,43.49198968466952,33.275398126022935,4,low traffic,2019
2019-11-16,45.28958333333333,Zuerich_Schimmelstrasse,36.55215295227415,42.096110132552596,22.372893454117914,5,low traffic,2019
2019-11-17,33.109166666666674,Zuerich_Schimmelstrasse,28.646842112446155,39.30844392160851,17.471003579328404,6,low traffic,2019
2019-11-18,29.704583333333336,Zuerich_Schimmelstrasse,28.021869897768333,28.021869897768333,8.735188346934827,0,low traffic,2019
2019-11-19,58.40166666666667,Zuerich_Schimmelstrasse,49.68712374029671,47.638111461790224,30.930631189656197,1,low traffic,2019
2019-11-20,39.10083333333333,Zuerich_Schimmelstrasse,44.97801699712565,42.50032230849298,24.987967068528576,2,low traffic,2019
2019-11-21,42.59625,Zuerich_Schimmelstrasse,50.16747856228899,47.87032658582934,39.770161091892625,3,low traffic,2019
2019-11-22,36.78166666666665,Zuerich_Schimmelstrasse,47.25770016253486,44.27219462312137,34.05560306447479,4,low traffic,2019
2019-11-23,50.61916666666667,Zuerich_Schimmelstrasse,44.811138960981026,51.6077573687547,31.884540690320016,5,low traffic,2019
2019-11-24,49.50041666666666,Zuerich_Schimmelstrasse,33.02684761916987,45.318572373518485,23.48113203123838,6,low traffic,2019
2019-11-25,39.1975,Zuerich_Schimmelstrasse,46.96129454331191,46.96129454331191,27.6746129924784,0,low traffic,2019
2019-11-26,45.49958333333333,Zuerich_Schimmelstrasse,48.86047006500804,46.84554757482565,30.138067302691624,1,low traffic,2019
2019-11-27,36.51863636363636,Zuerich_Schimmelstrasse,37.89147910200263,35.80415905582391,18.291803815859502,2,low traffic,2019
2019-11-28,17.303749999999994,Zuerich_Schimmelstrasse,20.612728919831568,19.668878992839,11.568713498902289,3,low traffic,2019
2019-11-29,21.027500000000003,Zuerich_Schimmelstrasse,26.121773512271044,24.471530287315794,14.254938728669211,4,low traffic,2019
2019-11-30,32.555416666666666,Zuerich_Schimmelstrasse,39.413332112952865,45.39125154909676,25.668034870662076,5,low traffic,2019
2019-12-01,35.17833333333334,Zuerich_Schimmelstrasse,34.35895823715653,47.146459556300066,25.309019214019962,6,low traffic,2019
2019-12-02,33.339166666666664,Zuerich_Schimmelstrasse,45.184579865923055,45.184579865923055,25.89789831508955,0,low traffic,2019
2019-12-03,45.85041666666668,Zuerich_Schimmelstrasse,42.16724335437672,40.42833812340607,23.720857851272044,1,low traffic,2019
2019-12-04,53.23625000000001,Zuerich_Schimmelstrasse,53.796363638220186,50.83289451812342,33.32053927815901,2,low traffic,2019
2019-12-05,41.45952380952381,Zuerich_Schimmelstrasse,40.61829046266478,38.75839259873545,30.658227104798733,3,low traffic,2019
2019-12-06,48.60583333333332,Zuerich_Schimmelstrasse,47.01647676084662,44.04621051152764,33.829618952881056,4,low traffic,2019
2019-12-07,40.98625000000001,Zuerich_Schimmelstrasse,38.9712595974428,44.882128780766664,25.158912102331982,5,low traffic,2019
2019-12-08,27.80791666666667,Zuerich_Schimmelstrasse,24.130734705097908,33.11156001835336,11.274119676073255,6,low traffic,2019
2019-12-09,17.770833333333332,Zuerich_Schimmelstrasse,16.800724059838146,16.800724059838146,0.0,0,low traffic,2019
2019-12-10,48.13875,Zuerich_Schimmelstrasse,40.47365032704259,38.80458598535218,22.097105713218156,1,low traffic,2019
2019-12-11,60.59875000000002,Zuerich_Schimmelstrasse,48.41638234748602,45.74927914031616,28.236923900351755,2,low traffic,2019
2019-12-12,34.38083333333333,Zuerich_Schimmelstrasse,36.24552975006247,34.585859128988616,26.485693635051902,3,low traffic,2019
2019-12-13,30.637916666666662,Zuerich_Schimmelstrasse,27.771652662165994,26.0171783103376,15.800586751691016,4,low traffic,2019
2019-12-14,15.347499999999998,Zuerich_Schimmelstrasse,15.324737007499644,17.64907850058591,0.0,5,low traffic,2019
2019-12-15,21.52,Zuerich_Schimmelstrasse,23.472644060964203,32.208545330775436,10.371104988495333,6,low traffic,2019
2019-12-16,64.29041666666666,Zuerich_Schimmelstrasse,43.74210453707322,43.74210453707322,24.45542298623971,0,low traffic,2019
2019-12-17,62.69166666666667,Zuerich_Schimmelstrasse,56.44193531402783,54.114366121542716,37.40688584940869,1,low traffic,2019
2019-12-21,52.00625,Zuerich_Schimmelstrasse,39.08566845860754,45.01389032231031,25.29067364387563,5,low traffic,2019
2019-12-22,18.8,Zuerich_Schimmelstrasse,15.605841590388643,21.41392571639779,0.0,6,low traffic,2019
2019-12-23,10.470833333333333,Zuerich_Schimmelstrasse,18.74230069071021,18.74230069071021,0.0,0,low traffic,2019
2019-12-24,19.11083333333333,Zuerich_Schimmelstrasse,27.209626964785226,26.08754833459859,9.380068062464563,1,low traffic,2019
2019-12-25,16.04083333333333,Zuerich_Schimmelstrasse,19.591075385392845,18.511865881112296,0.9995106411478893,2,low traffic,2019
2019-12-26,22.94541666666666,Zuerich_Schimmelstrasse,42.06574357919016,40.1395673237062,32.03940182976949,3,low traffic,2019
2019-12-27,33.807916666666664,Zuerich_Schimmelstrasse,34.66142608253914,32.471690246527594,22.25509868788101,4,low traffic,2019
2019-12-28,27.301666666666666,Zuerich_Schimmelstrasse,31.77257762209492,36.59160456351637,16.868387885081688,5,low traffic,2019
2019-12-29,31.15958333333333,Zuerich_Schimmelstrasse,25.641367448439258,35.18441057007193,13.346970227791829,6,low traffic,2019
2019-12-30,42.580833333333345,Zuerich_Schimmelstrasse,37.52058079886009,37.52058079886009,18.23389924802658,0,low traffic,2019
2019-12-31,38.684166666666655,Zuerich_Schimmelstrasse,34.28631356509637,32.8724044435541,16.164924171420076,1,low traffic,2019
2020-01-01,36.89250000000001,Zuerich_Schimmelstrasse,41.44460140474795,39.161551247609985,21.64919600764558,2,low traffic,2020
2020-01-02,32.97333333333333,Zuerich_Schimmelstrasse,38.42873279923285,36.66909404455652,28.56892855061981,3,low traffic,2020
2020-01-03,38.42083333333333,Zuerich_Schimmelstrasse,38.887476332026296,36.43075974184579,26.214168183199206,4,low traffic,2020
2020-01-04,28.9725,Zuerich_Schimmelstrasse,25.159954261113747,28.976027948031835,9.252811269597153,5,low traffic,2020
2020-01-05,42.09625,Zuerich_Schimmelstrasse,35.2232015015918,48.33235145186512,26.49491110958502,6,low traffic,2020
2020-01-06,48.98499999999999,Zuerich_Schimmelstrasse,48.65822465255232,48.65822465255232,29.371543101718814,0,low traffic,2020
2020-01-07,53.339166666666664,Zuerich_Schimmelstrasse,46.92531521212992,44.99019520910864,28.282714936974614,1,low traffic,2020
2020-01-08,54.43047619047618,Zuerich_Schimmelstrasse,57.245460742224395,54.09199192570447,36.57963668574006,2,low traffic,2020
2020-01-09,62.06083333333334,Zuerich_Schimmelstrasse,57.77612064095792,55.13057150183268,47.03040600789596,3,low traffic,2020
2020-01-10,24.785,Zuerich_Schimmelstrasse,36.81029346860345,34.484802920396945,24.26821136175036,4,low traffic,2020
2020-01-11,44.13708333333333,Zuerich_Schimmelstrasse,42.34323994492064,48.765545887758144,29.042329209323462,5,low traffic,2020
2020-01-12,43.285833333333336,Zuerich_Schimmelstrasse,34.91057878604899,47.903378777170346,26.065938434890242,6,low traffic,2020
2020-01-13,58.18250000000001,Zuerich_Schimmelstrasse,49.35200599200174,49.35200599200174,30.065324441168237,0,low traffic,2020
2020-01-14,55.33916666666667,Zuerich_Schimmelstrasse,49.821644256973876,47.76708458168463,31.0596043095506,1,low traffic,2020
2020-01-15,48.64625000000001,Zuerich_Schimmelstrasse,58.28425803811844,55.07356521052734,37.561209970562935,2,low traffic,2020
2020-01-16,56.30541666666667,Zuerich_Schimmelstrasse,60.020568532224026,57.27224687876799,49.17208138483127,3,low traffic,2020
2020-01-17,46.56142857142858,Zuerich_Schimmelstrasse,53.110667637841345,49.75540083710038,39.5388092784538,4,low traffic,2020
2020-01-18,27.332916666666666,Zuerich_Schimmelstrasse,31.364791926159157,36.1219689831169,16.39875230468222,5,low traffic,2020
2020-01-19,33.56666666666667,Zuerich_Schimmelstrasse,34.97676937429905,47.99420376291059,26.156763420630483,6,low traffic,2020
2020-01-20,29.39916666666667,Zuerich_Schimmelstrasse,40.11821237116962,40.11821237116962,20.831530820336113,0,low traffic,2020
2020-01-21,48.28958333333333,Zuerich_Schimmelstrasse,55.97955122334855,53.67104996250987,36.96356969037584,1,low traffic,2020
2020-01-22,50.71666666666667,Zuerich_Schimmelstrasse,50.94560522263166,48.13917523979455,30.62681999983014,2,low traffic,2020
2020-01-23,45.70166666666667,Zuerich_Schimmelstrasse,47.51175674523558,45.33620937789332,37.236043883956604,3,low traffic,2020
2020-01-24,60.96749999999998,Zuerich_Schimmelstrasse,53.97920888509094,50.56907198495973,40.35248042631314,4,low traffic,2020
2020-01-25,53.0925,Zuerich_Schimmelstrasse,45.252214036968674,52.11573141339561,32.392514734960926,5,low traffic,2020
2020-01-26,49.43083333333333,Zuerich_Schimmelstrasse,43.2695590678727,59.373351849948996,37.53591150766889,6,low traffic,2020
2020-01-27,42.71541666666667,Zuerich_Schimmelstrasse,41.76098780732886,41.76098780732886,22.474306256495353,0,low traffic,2020
2020-01-28,19.955416666666668,Zuerich_Schimmelstrasse,23.90619313513237,22.920342484523935,6.212862212389908,1,low traffic,2020
2020-01-29,25.30416666666667,Zuerich_Schimmelstrasse,24.953806616781087,23.57918145001315,6.066826210048742,2,low traffic,2020
2020-01-30,33.03625,Zuerich_Schimmelstrasse,40.7165563808455,38.85215895356085,30.75199345962414,3,low traffic,2020
2020-01-31,39.7225,Zuerich_Schimmelstrasse,34.776347054688756,32.57935108545515,22.362759526808567,4,low traffic,2020
2020-02-01,21.274166666666673,Zuerich_Schimmelstrasse,23.65734167051908,27.24551031798078,7.522293639546099,5,low traffic,2020
2020-02-02,11.711666666666664,Zuerich_Schimmelstrasse,14.432046715762294,19.80327523619442,0.0,6,low traffic,2020
2020-02-03,11.195416666666665,Zuerich_Schimmelstrasse,13.371207723742252,13.371207723742252,0.0,0,low traffic,2020
2020-02-04,21.45909090909091,Zuerich_Schimmelstrasse,16.39130595530341,15.715356440923806,0.0,1,low traffic,2020
2020-02-05,45.76916666666667,Zuerich_Schimmelstrasse,46.42286800605204,43.86558110972131,26.353225869756905,2,low traffic,2020
2020-02-06,55.70041666666666,Zuerich_Schimmelstrasse,58.621313770941576,55.93706352255844,47.836898028621725,3,low traffic,2020
2020-02-07,70.13333333333335,Zuerich_Schimmelstrasse,57.15987245460238,53.548797111146,43.33220555249942,4,low traffic,2020
2020-02-08,60.71041666666667,Zuerich_Schimmelstrasse,47.29101407741061,54.463761395453275,34.740544717018594,5,low traffic,2020
2020-02-09,27.81708333333333,Zuerich_Schimmelstrasse,28.72479443656799,39.415408052219306,17.5779677099392,6,low traffic,2020
2020-02-10,11.576666666666664,Zuerich_Schimmelstrasse,9.216480847169867,9.216480847169867,0.0,0,low traffic,2020
2020-02-11,14.089090909090912,Zuerich_Schimmelstrasse,10.966103984573795,10.51388055080825,0.0,1,low traffic,2020
2020-02-12,18.821666666666665,Zuerich_Schimmelstrasse,26.0407665210768,24.606264219623217,7.09390897965881,2,low traffic,2020
2020-02-13,33.605,Zuerich_Schimmelstrasse,42.651117726873196,40.69813738597665,32.597971892039936,3,low traffic,2020
2020-02-14,30.72458333333334,Zuerich_Schimmelstrasse,30.944392120302858,28.989479930941012,18.77288837229443,4,low traffic,2020
2020-02-15,47.45125,Zuerich_Schimmelstrasse,46.03233725600958,53.01417788763166,33.29096120919698,5,low traffic,2020
2020-02-16,38.568461538461534,Zuerich_Schimmelstrasse,32.95019522085687,45.21339196694117,23.375951624661063,6,low traffic,2020
2020-02-17,25.21642857142857,Zuerich_Schimmelstrasse,33.357170220748074,33.357170220748074,14.070488669914567,0,low traffic,2020
2020-02-18,24.63791666666667,Zuerich_Schimmelstrasse,37.85798227388925,36.29678362362872,19.589303351494692,1,low traffic,2020
2020-02-19,19.19375,Zuerich_Schimmelstrasse,27.029303039004386,25.540345431525523,8.027990191561116,2,low traffic,2020
2020-02-20,32.338750000000005,Zuerich_Schimmelstrasse,47.672058633019226,45.48917109613075,37.38900560219403,3,low traffic,2020
2020-02-21,38.579583333333346,Zuerich_Schimmelstrasse,35.33408063396988,33.10184984195113,22.885258283304545,4,low traffic,2020
2020-02-22,47.21458333333334,Zuerich_Schimmelstrasse,39.24419695911391,45.19646324011295,25.473246561678266,5,low traffic,2020
2020-02-23,17.852916666666673,Zuerich_Schimmelstrasse,24.97022529934968,34.26348695038076,12.426046608100656,6,low traffic,2020
2020-02-24,22.0965,Zuerich_Schimmelstrasse,35.17016169273448,35.17016169273448,15.883480141900975,0,low traffic,2020
2020-02-25,25.507916666666667,Zuerich_Schimmelstrasse,27.041259439632526,25.92612399915723,9.218643727023203,1,low traffic,2020
2020-02-26,17.38125,Zuerich_Schimmelstrasse,19.375860613932215,18.30850660110647,0.7961513611420621,2,low traffic,2020
2020-02-27,23.58666666666667,Zuerich_Schimmelstrasse,20.683290515303295,19.736209596577723,11.63604410264101,3,low traffic,2020
2020-02-28,27.87958333333333,Zuerich_Schimmelstrasse,31.77193663048095,29.764744310881056,19.548152752234472,4,low traffic,2020
